,total_profit,algorithm,nbr_func,its,seed,elitism_enum,crossover,selection,popsize,tsize,pmut,zero_prob
3313,26991,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,5,0.01,0.5
3314,27448,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,10,0.01,0.1
3315,26860,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,10,0.01,0.5
3316,26422,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,25,0.01,0.1
3317,25255,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,25,0.01,0.5
3318,28995,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,5,0.05,0.1
3319,27839,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,5,0.05,0.5
3320,28558,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,10,0.05,0.1
3321,26733,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,10,0.05,0.5
3322,28533,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,25,0.05,0.1
3323,25820,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,25,0.05,0.5
3324,27814,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,5,0.01,0.1
3325,27437,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,5,0.01,0.5
3326,28245,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,10,0.01,0.1
3327,27018,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,10,0.01,0.5
3328,27142,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,25,0.01,0.1
3329,25948,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,25,0.01,0.5
3330,28395,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,5,0.05,0.1
3331,27220,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,5,0.05,0.5
3332,28468,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,10,0.05,0.1
3333,26998,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,10,0.05,0.5
3334,28269,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,25,0.05,0.1
3335,25499,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,200,25,0.05,0.5
3336,27928,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,5,0.01,0.1
3337,26892,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,5,0.01,0.5
3338,26880,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,10,0.01,0.1
3339,26975,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,10,0.01,0.5
3340,26398,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,25,0.01,0.1
3341,25475,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,25,0.01,0.5
3342,27983,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,5,0.05,0.1
3343,27647,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,5,0.05,0.5
3344,27710,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,10,0.05,0.1
3345,26526,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,10,0.05,0.5
3346,28584,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,25,0.05,0.1
3347,25469,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,200,25,0.05,0.5
3348,27644,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,5,0.01,0.1
3349,27486,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,5,0.01,0.5
3350,27137,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,10,0.01,0.1
3351,26343,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,10,0.01,0.5
3352,26115,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,25,0.01,0.1
3353,24955,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,25,0.01,0.5
3354,28334,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,5,0.05,0.1
3355,27237,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,5,0.05,0.5
3356,27916,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,10,0.05,0.1
3357,26984,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,10,0.05,0.5
3358,27985,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,25,0.05,0.1
3359,25372,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,200,25,0.05,0.5
3360,27246,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,5,0.01,0.1
3361,27246,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,5,0.01,0.5
3362,27433,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,10,0.01,0.1
3363,27378,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,10,0.01,0.5
3364,27295,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,25,0.01,0.1
3365,27224,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,25,0.01,0.5
3366,27113,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,5,0.05,0.1
3367,27286,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,5,0.05,0.5
3368,28118,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,10,0.05,0.1
3369,27639,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,10,0.05,0.5
3370,27698,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,25,0.05,0.1
3371,27225,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,500,25,0.05,0.5
3372,26910,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,5,0.01,0.1
3373,26791,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,5,0.01,0.5
3374,27537,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,10,0.01,0.1
3375,27449,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,10,0.01,0.5
3376,27572,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,25,0.01,0.1
3377,27493,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,25,0.01,0.5
3378,27272,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,5,0.05,0.1
3379,27215,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,5,0.05,0.5
3380,27582,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,10,0.05,0.1
3381,27293,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,10,0.05,0.5
3382,27790,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,25,0.05,0.1
3383,27085,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,500,25,0.05,0.5
3384,27253,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,5,0.01,0.1
3385,27294,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,5,0.01,0.5
3386,27322,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,10,0.01,0.1
3387,27067,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,10,0.01,0.5
3388,27356,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,25,0.01,0.1
3389,27078,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,25,0.01,0.5
3390,27259,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,5,0.05,0.1
3391,27064,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,5,0.05,0.5
3392,27824,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,10,0.05,0.1
3393,27428,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,10,0.05,0.5
3394,27823,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,25,0.05,0.1
3395,26870,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,500,25,0.05,0.5
3396,26888,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,5,0.01,0.1
3397,26712,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,5,0.01,0.5
3398,27318,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,10,0.01,0.1
3399,27448,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,10,0.01,0.5
3400,27164,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,25,0.01,0.1
3401,26833,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,25,0.01,0.5
3402,26970,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,5,0.05,0.1
3403,26841,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,5,0.05,0.5
3404,27662,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,10,0.05,0.1
3405,27470,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,10,0.05,0.5
3406,27729,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,25,0.05,0.1
3407,27122,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,500,25,0.05,0.5
3408,26652,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,5,0.01,0.1
3409,26727,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,5,0.01,0.5
3410,27119,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,10,0.01,0.1
3411,27392,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,10,0.01,0.5
3412,27320,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,25,0.01,0.1
3413,26890,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,25,0.01,0.5
3414,26637,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,5,0.05,0.1
3415,26816,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,5,0.05,0.5
3416,27745,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,10,0.05,0.1
3417,27138,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,10,0.05,0.5
3418,27523,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,25,0.05,0.1
3419,27174,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,500,25,0.05,0.5
3420,27849,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,5,0.01,0.1
3421,26025,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,5,0.01,0.5
3422,27047,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,10,0.01,0.1
3423,25528,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,10,0.01,0.5
3424,27714,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,25,0.01,0.1
3425,24642,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,25,0.01,0.5
3426,28989,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,5,0.05,0.1
3427,26300,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,5,0.05,0.5
3428,29395,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,10,0.05,0.1
3429,26089,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,10,0.05,0.5
3430,28919,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,25,0.05,0.1
3431,24587,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,100,25,0.05,0.5
3432,27328,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,5,0.01,0.1
3433,25927,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,5,0.01,0.5
3434,26625,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,10,0.01,0.1
3435,25511,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,10,0.01,0.5
3436,25344,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,25,0.01,0.1
3437,24968,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,25,0.01,0.5
3438,29342,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,5,0.05,0.1
3439,26199,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,5,0.05,0.5
3440,29626,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,10,0.05,0.1
3441,25115,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,10,0.05,0.5
3442,28495,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,25,0.05,0.1
3443,24048,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,100,25,0.05,0.5
3444,27840,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,5,0.01,0.1
3445,26060,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,5,0.01,0.5
3446,26577,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,10,0.01,0.1
3447,24973,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,10,0.01,0.5
3448,26434,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,25,0.01,0.1
3449,25038,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,25,0.01,0.5
3450,29664,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,5,0.05,0.1
3451,25419,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,5,0.05,0.5
3452,28828,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,10,0.05,0.1
3453,25432,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,10,0.05,0.5
3454,28189,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,25,0.05,0.1
3455,24804,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,100,25,0.05,0.5
3456,26771,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,5,0.01,0.1
3457,25877,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,5,0.01,0.5
3458,27214,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,10,0.01,0.1
3459,25336,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,10,0.01,0.5
3460,26811,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,25,0.01,0.1
3461,24903,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,25,0.01,0.5
3462,28231,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,5,0.05,0.1
3463,25605,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,5,0.05,0.5
3464,28627,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,10,0.05,0.1
3465,25531,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,10,0.05,0.5
3466,27103,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,25,0.05,0.1
3467,24324,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,100,25,0.05,0.5
3468,18608,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,5,0.01,0.1
3469,22077,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,5,0.01,0.5
3470,22244,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,10,0.01,0.1
3471,22078,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,10,0.01,0.5
3472,22806,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,25,0.01,0.1
3473,22428,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,25,0.01,0.5
3474,22763,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,5,0.05,0.1
3475,19361,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,5,0.05,0.5
3476,23835,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,10,0.05,0.1
3477,23366,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,10,0.05,0.5
3478,23662,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,25,0.05,0.1
3479,21656,GA,int_nbr_every_day,10000,4,100,uniform_crossover,tournament_select,100,25,0.05,0.5
3480,27794,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,5,0.01,0.1
3481,26828,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,5,0.01,0.5
3482,28009,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,10,0.01,0.1
3483,26495,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,10,0.01,0.5
3484,26867,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,25,0.01,0.1
3485,25299,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,25,0.01,0.5
3486,29058,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,5,0.05,0.1
3487,27572,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,5,0.05,0.5
3488,28881,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,10,0.05,0.1
3489,26921,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,10,0.05,0.5
3490,28071,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,25,0.05,0.1
3491,26407,GA,int_nbr_every_day,10000,4,5,uniform_crossover,tournament_select,200,25,0.05,0.5
3492,27341,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,5,0.01,0.1
3493,27395,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,5,0.01,0.5
3494,26587,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,10,0.01,0.1
3495,26326,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,10,0.01,0.5
3496,27320,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,25,0.01,0.1
3497,25796,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,25,0.01,0.5
3498,28790,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,5,0.05,0.1
3499,27492,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,5,0.05,0.5
3500,29564,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,10,0.05,0.1
3501,26673,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,10,0.05,0.5
3502,28171,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,25,0.05,0.1
3503,25863,GA,int_nbr_every_day,10000,4,10,uniform_crossover,tournament_select,200,25,0.05,0.5
3504,27925,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,5,0.01,0.1
3505,26928,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,5,0.01,0.5
3506,27794,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,10,0.01,0.1
3507,26680,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,10,0.01,0.5
3508,27605,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,25,0.01,0.1
3509,25754,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,25,0.01,0.5
3510,29247,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,5,0.05,0.1
3511,26657,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,5,0.05,0.5
3512,28980,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,10,0.05,0.1
3513,27176,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,10,0.05,0.5
3514,28109,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,25,0.05,0.1
3515,24695,GA,int_nbr_every_day,10000,4,25,uniform_crossover,tournament_select,200,25,0.05,0.5
3516,27881,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,200,5,0.01,0.1
3517,27583,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,200,5,0.01,0.5
3518,28123,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,200,10,0.01,0.1
3519,26675,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,200,10,0.01,0.5
3520,26928,GA,int_nbr_every_day,10000,4,50,uniform_crossover,tournament_select,200,25,0.01,0.1
